gps_time,x,y,z,ve(m/s),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2022-12-26-12-38-04-150,0.9843360937276913,-121.15364353279232,0.7772458399051985,0.0341,-2.4879,0.0252,0.0056569898996835085,-0.04193100318063471,3.120030772147585
2022-12-26-12-38-04-200,0.9859175398152686,-121.27882221864994,0.7787434541825178,0.0342,-2.5059,0.028,0.005412951418684967,-0.04165881321947991,3.1201857321302473
2022-12-26-12-38-04-250,0.9875766903530092,-121.40322286527339,0.7802410794244352,0.0331,-2.489,0.0251,0.005502852630323494,-0.04243904725032668,3.1203903066399166
2022-12-26-12-38-04-300,0.9892314265151043,-121.52833828103059,0.7815386887304143,0.0367,-2.5073,0.0234,0.005612094742974581,-0.042399033971521796,3.1205184409119764
2022-12-26-12-38-04-350,0.9907528314123297,-121.65287099795927,0.7826363083029619,0.0329,-2.4899,0.0148,0.005437198597304516,-0.04319157206744965,3.120519980187657
2022-12-26-12-38-04-400,0.9922468619629541,-121.77791870487748,0.7836339144588393,0.0325,-2.5034,0.0159,0.005242258008400411,-0.04311303726020485,3.1205407332869273
2022-12-26-12-38-04-450,0.9937338294660094,-121.90246584800974,0.7846315271385436,0.0297,-2.4882,0.0171,0.005214962210816526,-0.04354236439754459,3.1205818430688343
2022-12-26-12-38-04-500,0.9951536892309321,-122.02734041401467,0.7857291333120529,0.0283,-2.5013,0.0192,0.005316749481180277,-0.04332756992045417,3.120659908731576
2022-12-26-12-38-04-550,0.9963951876520554,-122.15194415980491,0.7866267404665592,0.0226,-2.4904,0.0117,0.005541537155062248,-0.04334696168036113,3.1207592352622275
2022-12-26-12-38-04-600,0.9974645016132868,-122.27670661947815,0.7874243425084657,0.0221,-2.4982,0.0139,0.0058382432151677455,-0.04309982675837675,3.1208302048002032
2022-12-26-12-38-04-650,0.9984508155834178,-122.40145686827731,0.788121943182432,0.0208,-2.4937,0.0074,0.006064188583395856,-0.04295256200219914,3.1208888152428664
2022-12-26-12-38-04-700,0.9994821609339724,-122.52622265363493,0.7887195392279267,0.0258,-2.4991,0.0109,0.006155986915571425,-0.042778938620432805,3.1209155420631145
2022-12-26-12-38-04-750,1.0005735513906089,-122.65108611174627,0.789417132213849,0.02,-2.4962,0.0117,0.006433717773502533,-0.042431175221988235,3.1209207168421735
2022-12-26-12-38-04-800,1.0016349190537,-122.77563214775928,0.7905147295113579,0.026,-2.4939,0.0228,0.006745605894265769,-0.042570024192498945,3.1209607035919738
2022-12-26-12-38-04-850,1.0029170309174589,-122.90044233682458,0.7915123179839867,0.0293,-2.4957,0.0134,0.006956982737428095,-0.04222091273664673,3.1210204221441793
2022-12-26-12-38-04-900,1.004156763668398,-123.02504386596965,0.7925099093310237,0.031,-2.4935,0.0202,0.006676196383935396,-0.042045936934149604,3.121162240495706
2022-12-26-12-38-04-950,1.0056967106724457,-123.14966093133314,0.793407494845205,0.0326,-2.4919,0.0101,0.006691345964015755,-0.04159298990697678,3.121310265360226
2022-12-26-12-38-05-000,1.0071633704306606,-123.27415035423329,0.7941050836994208,0.0378,-2.4909,0.0134,0.006149546161939374,-0.04112339268308603,3.1214393340117543
2022-12-26-12-38-05-050,1.0089629163182963,-123.3988195750953,0.7945026645649946,0.0364,-2.4946,0.0058,0.0059188785087140195,-0.04037585697689635,3.1214802666252894
2022-12-26-12-38-05-100,1.0104322250642284,-123.52352097625905,0.7946002432475154,0.0323,-2.4932,0.0088,0.005429022584970255,-0.03998498251475754,3.1215408448219644
2022-12-26-12-38-05-150,1.0121885045106112,-123.64832892759769,0.794697818274571,0.0353,-2.4961,0.0017,0.005322761669214499,-0.03967641460364354,3.1215797494850817
2022-12-26-12-38-05-200,1.0135130050557493,-123.77332999629427,0.7944953870971005,0.0285,-2.4985,0.0033,0.004650466932545374,-0.03927571346657711,3.1216770915589205
2022-12-26-12-38-05-250,1.014967301499162,-123.8981934455543,0.7946929552243418,0.0246,-2.4967,0.0069,0.004784068483393498,-0.0391643770111835,3.121767461461276
2022-12-26-12-38-05-300,1.0160560410707404,-124.02313570039925,0.7950905187171031,0.0262,-2.4975,0.0179,0.004481261101288878,-0.03910360646177148,3.12188941597624
2022-12-26-12-38-05-350,1.017628660708482,-124.1480491066646,0.7958880823518939,0.0347,-2.4977,0.0152,0.004345672859606501,-0.03912142400450632,3.121986313130746
2022-12-26-12-38-05-400,1.018910775222956,-124.27317227734628,0.7963856386013575,0.0277,-2.4984,0.0157,0.003659806442673866,-0.03880888417780039,3.1221204237068703
2022-12-26-12-38-05-450,1.0205619786697113,-124.3979458336039,0.7970831967857919,0.0305,-2.4938,0.0126,0.0037952083180987158,-0.038860526218892154,3.1221901080018384
2022-12-26-12-38-05-500,1.0218361462145467,-124.52304014451714,0.7974807497017409,0.028,-2.5005,0.0124,0.0034098969707775885,-0.03840139316889162,3.1222714976965
2022-12-26-12-38-05-550,1.0232542442811479,-124.64798351402237,0.798078300146436,0.026,-2.4992,0.0116,0.003432281010420633,-0.038423710711490165,3.1222963930205907
2022-12-26-12-38-05-600,1.0241610874068243,-124.77315329821067,0.7984758456587926,0.0172,-2.5032,0.0117,0.0032719617150368833,-0.03841185563235917,3.1223700066974764
2022-12-26-12-38-05-650,1.0250449767023326,-124.89811775604441,0.7990733938665997,0.0132,-2.4987,0.0134,0.0038501267959820916,-0.03873668690541568,3.122399404988491
2022-12-26-12-38-05-700,1.02540966529169,-125.02330530240869,0.7996709341372537,0.0076,-2.5009,0.0182,0.004229144730366623,-0.03870365403604757,3.1224277396060454
2022-12-26-12-38-05-750,1.0260065818599458,-125.14821648975686,0.8005684759631038,0.0141,-2.4966,0.0214,0.004992281131888421,-0.03891266086171202,3.1224530994320627
2022-12-26-12-38-05-800,1.0264136553613596,-125.27346064535791,0.8013660092618409,0.0121,-2.5032,0.0217,0.005286656688750316,-0.03865408783720823,3.1225234447006724
2022-12-26-12-38-05-850,1.0271915849837683,-125.3982752746611,0.8023635503186952,0.0179,-2.4957,0.0224,0.006056800971191306,-0.03895447833972457,3.122608352263521
2022-12-26-12-38-05-900,1.0278591377419488,-125.52343174985789,0.8032610804804889,0.0206,-2.5011,0.0232,0.0062801930798033825,-0.03879807589479485,3.1226814566009713
2022-12-26-12-38-05-950,1.028927572375899,-125.6482397192442,0.8042586154013946,0.0259,-2.4954,0.0233,0.006409924886633985,-0.0390687021980195,3.1226658148205884
2022-12-26-12-38-06-000,1.0299121185885909,-125.77353937052982,0.8050561386647033,0.0238,-2.5051,0.019,0.006151685551629884,-0.03886953796468545,3.122666381197384
2022-12-26-12-38-06-050,1.0312330870310973,-125.8982907363853,0.8061536703473209,0.0363,-2.4959,0.0231,0.006008854926590016,-0.039623405166896,3.12270413481586
2022-12-26-12-38-06-100,1.032567301424578,-126.02363812020437,0.8073511861092442,0.0379,-2.503,0.0253,0.005347165124615272,-0.03957329533290126,3.1228547973964784
2022-12-26-12-38-06-150,1.0341072472361645,-126.14825963646825,0.8088487142601579,0.0362,-2.4886,0.0257,0.004893936593287397,-0.040190444367271684,3.1230073269907046
2022-12-26-12-38-06-200,1.0355147473497368,-126.27328626488219,0.8102462340856746,0.0326,-2.4947,0.0272,0.00432497133481567,-0.03978130688455977,3.1230978895075965
2022-12-26-12-38-06-250,1.0368595550754023,-126.39775239432672,0.8116437616171197,0.0289,-2.484,0.0234,0.0038942986358891153,-0.039886762453038765,3.123089857415113
2022-12-26-12-38-06-300,1.0379818509062133,-126.5225958854648,0.8129412778690934,0.0257,-2.493,0.0194,0.003599404297360357,-0.03927289964675704,3.123086545443418
2022-12-26-12-38-06-350,1.0389513877065752,-126.64702538470627,0.8141388008537831,0.0212,-2.4866,0.0181,0.0035180665087901544,-0.039270101447633786,3.123113307763662
2022-12-26-12-38-06-400,1.0397372639242946,-126.77171681536424,0.8151363159182168,0.0201,-2.4912,0.0174,0.003562666914295006,-0.03886441306713635,3.1231881268347426
2022-12-26-12-38-06-450,1.0404869392493765,-126.89609525530983,0.8161338365033757,0.0234,-2.4854,0.0176,0.0034831107054653617,-0.03888219156685582,3.12330848765466
2022-12-26-12-38-06-500,1.0414070278790106,-127.02087436782918,0.817131344619547,0.0256,-2.494,0.0176,0.003365983230160349,-0.03842535214129179,3.123429113206118
2022-12-26-12-38-06-550,1.042190255552356,-127.14535269946626,0.8182288567431186,0.0174,-2.4887,0.019,0.00343992099723502,-0.03850237221218536,3.123478548034025
2022-12-26-12-38-06-600,1.0429805473799547,-127.27005079398968,0.8194263621678672,0.0207,-2.4946,0.0235,0.0037733325008805587,-0.03841917161625121,3.123466136055236
2022-12-26-12-38-06-650,1.0436419215954587,-127.39455798410421,0.820523868849719,0.0187,-2.4875,0.0172,0.003858523958985872,-0.03859327431779003,3.1233783615796513
2022-12-26-12-38-06-700,1.0442662104580123,-127.51935041439631,0.8215213674861701,0.0189,-2.4934,0.0161,0.0038728853134694444,-0.038259831084058685,3.123357092979933
2022-12-26-12-38-06-750,1.0449364177059834,-127.64385204795786,0.82231886891892,0.0198,-2.4871,0.0124,0.0038394660282049372,-0.03824099905124284,3.123413063821542
2022-12-26-12-38-06-800,1.0458176536546162,-127.76868776476795,0.8232163621836648,0.0255,-2.4951,0.0166,0.003816994093780762,-0.03771760224514559,3.123544011826155
2022-12-26-12-38-06-850,1.0467474572388085,-127.8933159287291,0.8241138570878377,0.0238,-2.4924,0.0146,0.0036406826431669616,-0.037636711086330966,3.123624759990144
2022-12-26-12-38-06-900,1.0477267090362332,-128.01832146122447,0.825111340899852,0.0229,-2.5,0.0185,0.0036587034643997757,-0.03733872610130948,3.1236199878061837
2022-12-26-12-38-06-950,1.0484534254653894,-128.14307726445668,0.8260088293821539,0.0153,-2.4952,0.0161,0.003840615449690423,-0.037553048780996495,3.1235488870369013
2022-12-26-12-38-07-000,1.0490159046666534,-128.26816937128856,0.8272063058300603,0.0146,-2.5012,0.0229,0.004132227644200929,-0.037466018932683476,3.1234524884706034
2022-12-26-12-38-07-050,1.0496242999429768,-128.3929562556765,0.8283037887881761,0.0116,-2.4936,0.0213,0.004289771848620714,-0.0377349344816286,3.12345148796061
2022-12-26-12-38-07-100,1.0505284980264307,-128.51815935046687,0.8294012580558245,0.0168,-2.5007,0.0246,0.0044861811495436645,-0.03745913390549033,3.1235653518098396
2022-12-26-12-38-07-150,1.0516119415365495,-128.64299950419706,0.8301987337030141,0.0207,-2.4952,0.0131,0.004481881530931377,-0.037613314336842736,3.123755070478342
2022-12-26-12-38-07-200,1.0529496857786569,-128.76848450687143,0.83099619522946,0.0264,-2.5085,0.0167,0.004298262264566428,-0.03712218831954901,3.1239190774799024
2022-12-26-12-38-07-250,1.0544101649821513,-128.8934045726796,0.8317936630294795,0.0242,-2.4987,0.0147,0.004121384332437308,-0.037593914932393654,3.1239566770905243
2022-12-26-12-38-07-300,1.0558397418102672,-129.01889734841978,0.8327911187340646,0.0258,-2.5079,0.0252,0.003906296116433787,-0.03740070595445363,3.123896540339977
2022-12-26-12-38-07-350,1.0572666699997058,-129.14399500938146,0.8340885800345532,0.0228,-2.501,0.0242,0.003690554326985271,-0.03794933200103394,3.1237812816236086
2022-12-26-12-38-07-400,1.0585796898621567,-129.2694911248079,0.835586029703407,0.0218,-2.5087,0.0294,0.0035434719751677893,-0.03789816788345124,3.1237584996838033
2022-12-26-12-38-07-450,1.0597849888251218,-129.3946342908834,0.836883485359678,0.0182,-2.5004,0.0243,0.003476633422092068,-0.03839055746676354,3.123823487035954
2022-12-26-12-38-07-500,1.0608154520051372,-129.52009045107155,0.8383809296904232,0.015,-2.5078,0.0295,0.0036938979938596567,-0.03834834276926653,3.123890685807534
2022-12-26-12-38-07-550,1.0616269358425399,-129.6452103086948,0.8396783807633454,0.0109,-2.4993,0.0225,0.004057525073848033,-0.03881056791438308,3.123935047905783
2022-12-26-12-38-07-600,1.0624534287236855,-129.77064204917306,0.8410758214208656,0.0151,-2.5089,0.0276,0.004446860801358409,-0.03882122540094124,3.123914133904609
2022-12-26-12-38-07-650,1.063232240673166,-129.8957730007524,0.8421732669600601,0.0124,-2.4975,0.0194,0.004726527753028755,-0.039143551951988216,3.1238927650357255
2022-12-26-12-38-07-700,1.0640693321083603,-130.02120695506846,0.8432707040558682,0.0174,-2.5084,0.024,0.004990828302365768,-0.038957234965105045,3.12388178829354
2022-12-26-12-38-07-750,1.0650644773657092,-130.14642225753465,0.8442681410799935,0.0185,-2.5012,0.0173,0.005139394201500737,-0.03909592079969057,3.1238637361960073
2022-12-26-12-38-07-800,1.0661452724463558,-130.27195276967544,0.8451655723225286,0.0222,-2.5116,0.0224,0.0051424115965247544,-0.03894283638274852,3.1238934408970245
2022-12-26-12-38-07-850,1.0674141469009513,-130.3971891589281,0.8461630043449873,0.0228,-2.502,0.0185,0.005241994306603727,-0.03924404958111438,3.123932345315796
2022-12-26-12-38-07-900,1.068607963206233,-130.52279847568138,0.8471604271696123,0.0224,-2.5138,0.0227,0.005174755148104795,-0.03909467559453573,3.1239735011569425
2022-12-26-12-38-07-950,1.069842399696121,-130.64810257259347,0.8482578542426822,0.0192,-2.5038,0.0194,0.005311753476196443,-0.039460413737520864,3.1239985181130288
2022-12-26-12-38-08-000,1.0708534390779008,-130.77375295414345,0.8492552699010076,0.0172,-2.5129,0.0223,0.005452992936917146,-0.039388867280960936,3.1240273876041855
2022-12-26-12-38-08-050,1.071666688315183,-130.8989649281857,0.8502526951665033,0.0155,-2.5018,0.0196,0.005690793576262475,-0.039703049392679816,3.124056925835699
2022-12-26-12-38-08-100,1.0722274018841986,-131.02453206768172,0.8512501087138773,0.0171,-2.5101,0.0249,0.005727911580731101,-0.03939789817301611,3.1240539036933797
2022-12-26-12-38-08-150,1.0728887778238203,-131.14980286777632,0.8523475262491473,0.0173,-2.5027,0.0202,0.005797029516356634,-0.03938739253010288,3.1240289414359124
2022-12-26-12-38-08-200,1.07363315612222,-131.27532450196554,0.8533449367967094,0.0221,-2.512,0.0237,0.005683385683332018,-0.03904847697358154,3.124042019432344
2022-12-26-12-38-08-250,1.07470511976193,-131.40069630008387,0.8543423470272344,0.0275,-2.5048,0.0176,0.005562403735640439,-0.03903988363556984,3.124054949704107
2022-12-26-12-38-08-300,1.0757920983086535,-131.5262745350316,0.8551397501149154,0.0271,-2.5122,0.0187,0.005146285354799556,-0.03868483366203112,3.1240816713407273
2022-12-26-12-38-08-350,1.076922339326842,-131.6518283524725,0.8559371526211663,0.0212,-2.509,0.0155,0.005091344152729319,-0.038376868971613194,3.1241092707732405
2022-12-26-12-38-08-400,1.0777982810214652,-131.77739216291894,0.8569345513085977,0.0196,-2.5146,0.0238,0.00516604295317103,-0.03820032401339877,3.1241141817632365
2022-12-26-12-38-08-450,1.0786283088472643,-131.9031823872906,0.8577319440799158,0.0199,-2.5151,0.0166,0.005155959383230803,-0.03810390438097648,3.12410054730348
2022-12-26-12-38-08-500,1.0793929934082342,-132.0292134584695,0.8584293285973601,0.0227,-2.5232,0.0178,0.00473712286151945,-0.038093154007995525,3.1241102570937076
2022-12-26-12-38-08-550,1.0804119816923858,-132.1552989144247,0.8591267084900736,0.0224,-2.5191,0.012,0.004588299962652124,-0.0381034204011749,3.124146553606604
2022-12-26-12-38-08-600,1.081347965045481,-132.28157638499115,0.8599240830877193,0.0234,-2.5267,0.0199,0.004499512009276982,-0.03784866582546192,3.1241821390549096
2022-12-26-12-38-08-650,1.0825064658519779,-132.40779170381578,0.8608214561444427,0.0284,-2.5242,0.0185,0.004432609332804542,-0.03779137781877286,3.1241431478060084
2022-12-26-12-38-08-700,1.0834468686956669,-132.53452312434598,0.8617188162325959,0.0228,-2.5371,0.0185,0.003957657630754891,-0.03726275099394566,3.124080886972308
2022-12-26-12-38-08-750,1.0844658526544606,-132.66112024447895,0.8625161770940508,0.0196,-2.5332,0.0141,0.0039057752054652366,-0.03734301132095544,3.12405592487192
2022-12-26-12-38-08-800,1.085323254914556,-132.7881757554062,0.8634135241084593,0.0202,-2.5455,0.0186,0.003910679109424443,-0.03714151832970704,3.1241195163097353
2022-12-26-12-38-08-850,1.0861709399477846,-132.91511805364257,0.8642108719038077,0.0194,-2.5388,0.0132,0.003963937360310151,-0.03734824046702076,3.1241590682107527
2022-12-26-12-38-08-900,1.0868552736055221,-133.04251208307016,0.8651082077540195,0.0183,-2.5497,0.0203,0.0038369288081647277,-0.03698524580708684,3.1242249917575147
2022-12-26-12-38-08-950,1.0875316603021048,-133.16965971693855,0.8661055467489263,0.0124,-2.5421,0.0218,0.004245009075135551,-0.03696497469794285,3.1242601226348166
2022-12-26-12-38-09-000,1.0879034166025505,-133.29715919099553,0.8672028757559644,0.0084,-2.5533,0.0246,0.00471362784999434,-0.036603855289570435,3.1242642101086586
2022-12-26-12-38-09-050,1.0883528740456114,-133.42448884188013,0.8679002045637105,0.0091,-2.5472,0.0166,0.005208540777979296,-0.036544143299803045,3.1242371868965972
2022-12-26-12-38-09-100,1.0885904162343465,-133.55227021358354,0.8682975215317015,0.0044,-2.5638,0.0177,0.005465141318628944,-0.03609061411805822,3.1242251776001733
2022-12-26-12-38-09-150,1.0890275134272613,-133.67957988536347,0.8688948470361311,0.0091,-2.5502,0.019,0.00599348719780645,-0.036534327777529345,3.124247932958615
2022-12-26-12-38-09-200,1.0895573225369972,-133.80760766222193,0.8695921551677088,0.0152,-2.5665,0.0289,0.0061800804354036265,-0.03623295365980646,3.1243555734524247
2022-12-26-12-38-09-250,1.0904641712547587,-133.9350749439704,0.8704894711378302,0.0195,-2.5514,0.0272,0.0063625142043274505,-0.03676204256055312,3.1244725756654494
2022-12-26-12-38-09-300,1.0914990510596496,-134.0632336927692,0.8713867715049304,0.0247,-2.5677,0.0283,0.006252904403162845,-0.036369379502450165,3.124617325716334
2022-12-26-12-38-09-350,1.0927802882754705,-134.19094182450834,0.8723840769502544,0.026,-2.5571,0.0246,0.0061600543355800255,-0.03671672941494163,3.1246717612267068
2022-12-26-12-38-09-400,1.0939405529326578,-134.3191116729824,0.8732813705151159,0.0226,-2.5686,0.0284,0.0059014842257760864,-0.03648443209543382,3.124721759028017
2022-12-26-12-38-09-450,1.0950769778758769,-134.4469196945397,0.8742786694133571,0.0186,-2.5569,0.0268,0.005903217826415508,-0.03686941137641146,3.1247142740089866
2022-12-26-12-38-09-500,1.0959873584642068,-134.5750096302516,0.8751759615437749,0.0182,-2.5668,0.0291,0.00572813875278654,-0.03682242899790337,3.1247199188575734
2022-12-26-12-38-09-550,1.0970142918336094,-134.7029164316567,0.8760732518976795,0.0201,-2.558,0.0198,0.005588969304918582,-0.03699880073218952,3.124777379808938
2022-12-26-12-38-09-600,1.0980800782909057,-134.83097527956824,0.8764705379417137,0.0239,-2.5656,0.0158,0.005264875241484815,-0.03685876773031426,3.124962141201312
2022-12-26-12-38-09-650,1.099440784131012,-134.95896198505204,0.876967822871336,0.0266,-2.5615,0.0173,0.0050202654793155095,-0.03690084294109745,3.1251598202641726
2022-12-26-12-38-09-700,1.1008456353657579,-135.08679330765568,0.8775651089437702,0.0299,-2.5625,0.0225,0.004472473857197277,-0.037240310492901316,3.1253025861200436
2022-12-26-12-38-09-750,1.102383823584269,-135.21472119314006,0.8782623887916969,0.0285,-2.5579,0.0179,0.003941057734426002,-0.037392477372802296,3.1253291696662133
2022-12-26-12-38-09-800,1.1038054537784774,-135.342490366945,0.8791596715033165,0.0281,-2.5579,0.0245,0.003393218429912605,-0.037621715810809774,3.125353420213318
2022-12-26-12-38-09-850,1.1053127342371312,-135.4703438922944,0.8799569480796947,0.0286,-2.5578,0.0198,0.0029885133155558743,-0.03760932228015124,3.125381320243889
2022-12-26-12-38-09-900,1.106622225750023,-135.5981219416525,0.8806542252495291,0.0274,-2.5608,0.022,0.0023227866891943156,-0.03767925699496012,3.125455061958129
2022-12-26-12-38-09-950,1.107939665238618,-135.7260165280798,0.8812514962356914,0.0218,-2.561,0.0121,0.0020057108913887917,-0.03783776584285748,3.125544677721168
2022-12-26-12-38-10-000,1.108937459022357,-135.85391111203813,0.881748765310931,0.0155,-2.5614,0.0172,0.001908217724396892,-0.03820448468634931,3.125581605798908
2022-12-26-12-38-10-050,1.1096279756802545,-135.9819566481866,0.8824460288904277,0.0106,-2.5622,0.0176,0.002275406375616766,-0.03866012662406026,3.1255324533827276
2022-12-26-12-38-10-100,1.1098611011774295,-136.1100665561076,0.8831432872073464,0.0093,-2.5637,0.023,0.002347416932678092,-0.039125741024051246,3.125452458467937
2022-12-26-12-38-10-150,1.1101410264714104,-136.23826081705155,0.8838405423032611,0.0074,-2.5634,0.0159,0.0026619831564587597,-0.03942244553081371,3.125427049912327
2022-12-26-12-38-10-200,1.1103688562333716,-136.3665116783876,0.8843377948050346,0.0121,-2.5656,0.0182,0.0028560410276403754,-0.03969571569369587,3.125512812389803
2022-12-26-12-38-10-250,1.1109472305532933,-136.494723696664,0.8849350445432833,0.0155,-2.5645,0.0149,0.003065197881807334,-0.03990312549073487,3.1256170847646754
2022-12-26-12-38-10-300,1.1114108199374186,-136.62317989247316,0.88563228368794,0.014,-2.5671,0.0205,0.0030901187749714453,-0.03985504460199557,3.1256901380686983
2022-12-26-12-38-10-350,1.1121322382688206,-136.7513308702669,0.8864295286881259,0.017,-2.5659,0.0166,0.003298583937702547,-0.04030777267761373,3.1256492405362812
2022-12-26-12-38-10-400,1.112741521322981,-136.88006565089188,0.8871267597964874,0.0175,-2.5736,0.0172,0.003222140191981277,-0.0402329465204965,3.1256101652323234
2022-12-26-12-38-10-450,1.1134761837119314,-137.00831984463065,0.887723998168866,0.0164,-2.5674,0.0114,0.0033898622490274822,-0.041011114151322074,3.1255955938623705
2022-12-26-12-38-10-500,1.1140457310175904,-137.13717227058424,0.8882212208796858,0.0158,-2.5744,0.0144,0.0033344379223670005,-0.04098871860995926,3.1256836895134446
2022-12-26-12-38-10-550,1.1147230014780547,-137.26547419110275,0.8889184527423453,0.0155,-2.5666,0.0185,0.0034290035787913602,-0.04161292060710347,3.125779838986352
2022-12-26-12-38-10-600,1.1152413348131418,-137.3943077554909,0.8897156701703466,0.0132,-2.5733,0.0246,0.003358941769106348,-0.041338508597464775,3.125911585950337
2022-12-26-12-38-10-650,1.1159044777321654,-137.52247649635825,0.8907128996483493,0.0152,-2.5617,0.0256,0.00349180165974213,-0.04172728552290854,3.125998503905592
2022-12-26-12-38-10-700,1.1164501832346616,-137.65112693244487,0.8918101153978313,0.0138,-2.568,0.0274,0.003548233722059421,-0.0410304392745582,3.126043321918748
2022-12-26-12-38-10-750,1.1170320916278769,-137.77897380422436,0.8929073467014206,0.0136,-2.5542,0.0259,0.0037415517132645317,-0.04102939296712492,3.1260812539971394
2022-12-26-12-38-10-800,1.1175583716454796,-137.9074599750443,0.8939045616262291,0.0136,-2.5696,0.0225,0.003803392393854119,-0.03997380423940388,3.1261524058173022
2022-12-26-12-38-10-850,1.1181932579330152,-138.03516366697153,0.8948017911948085,0.0164,-2.556,0.0184,0.0037796475733531724,-0.04011368174989608,3.12626069417733
2022-12-26-12-38-10-900,1.1189499974966637,-138.1635355110364,0.8954990039354556,0.0217,-2.5678,0.0161,0.0035549737996581872,-0.039495221048232894,3.126370789424373
2022-12-26-12-38-10-950,1.1198444829468883,-138.29123364817565,0.8961962277258806,0.0242,-2.5517,0.0169,0.0030519120341154257,-0.03979401417305793,3.126459013968012
2022-12-26-12-38-11-000,1.1210277081889117,-138.41943789780356,0.8968934385920306,0.0286,-2.5625,0.0185,0.002671220608230912,-0.039125716257829166,3.126562526688328
2022-12-26-12-38-11-050,1.1223248398826158,-138.5469284843465,0.8975906608416864,0.0309,-2.5462,0.0157,0.00212856273248108,-0.03897855084579258,3.12663480059812
2022-12-26-12-38-11-100,1.1237323436181228,-138.67533584775063,0.8983878627633572,0.0285,-2.5694,0.0173,0.0016175573451939612,-0.037755661069347496,3.1266641598984783
2022-12-26-12-38-11-150,1.1248687695099164,-138.80310501667054,0.8989850751049175,0.0219,-2.5534,0.0076,0.0011166734538517154,-0.03787869292369884,3.1266769686429665
2022-12-26-12-38-11-200,1.1259681091161369,-138.93175432627618,0.8992822650375558,0.0208,-2.5774,0.0039,0.0007377393127245725,-0.03727566107224961,3.126669580646789
2022-12-26-12-38-11-250,1.1268361062127141,-139.05992082869577,0.8994794628159184,0.0156,-2.5573,-0.0006,0.0005278138504616203,-0.03774315629140244,3.1266651656270072
2022-12-26-12-38-11-300,1.1277173499636959,-139.18842585076516,0.8996766532113298,0.0209,-2.5705,0.0052,0.000296555019312031,-0.03755319846043314,3.12667558014628
2022-12-26-12-38-11-350,1.1286118359394308,-139.3169253279375,0.900173837330243,0.0178,-2.5612,0.0085,-3.366118789883352e-05,-0.0373154732367648,3.1266849740668192
2022-12-26-12-38-11-400,1.1295734291376078,-139.4450629873741,0.9009710284817203,0.0204,-2.5622,0.0195,-0.0001759995253698838,-0.03722769343792548,3.1267114271845333
2022-12-26-12-38-11-450,1.1305067681372307,-139.5737023202168,0.9018682070215078,0.0153,-2.5676,0.0133,-0.00027506957988766785,-0.03637906806947408,3.126743394198781
2022-12-26-12-38-11-500,1.13136946710312,-139.70179003956684,0.9028653929098596,0.0176,-2.5653,0.0148,-0.0002571800946810661,-0.03651154435419356,3.1267280627204856
2022-12-26-12-38-11-550,1.1320361427000947,-139.8307645530773,0.9033625590398202,0.0093,-2.5786,0.0016,-0.0001889873755453071,-0.035924152799597195,3.1267327455261356
2022-12-26-12-38-11-600,1.132440569669484,-139.95928622632505,0.9036597324693361,0.0045,-2.576,0.0037,8.136473645385276e-05,-0.03663043674134478,3.126729347509708
2022-12-26-12-38-11-650,1.1326295480948474,-140.08849492087413,0.9038568868319459,-0.0051,-2.5835,-0.0029,0.0009657027877134713,-0.03678080696186045,3.1267182457844953
2022-12-26-12-38-11-700,1.1323046250102422,-140.21748497017478,0.9041540448150442,-0.0079,-2.5814,0.0085,0.0019335811283395536,-0.0376995598865498,3.126715174196998
2022-12-26-12-38-11-750,1.1319408492247334,-140.34684462374022,0.9048511902673226,-0.0081,-2.5866,0.009,0.0030179578228884747,-0.03829322537620831,3.126681809994325
2022-12-26-12-38-11-800,1.1312512523702978,-140.47633858177642,0.9058483315415486,-0.0131,-2.5884,0.0262,0.003948629758119318,-0.03893494416095064,3.126677504703393
2022-12-26-12-38-11-850,1.1308565732873106,-140.60553842890698,0.9074454765755604,-0.0077,-2.5832,0.0313,0.005370954677904948,-0.04010473093354698,3.126666448635993
2022-12-26-12-38-11-900,1.1304901514046932,-140.73507679885503,0.9091426109402079,0.003,-2.5866,0.0369,0.006138942832947902,-0.04069048144231416,3.1266595710089957
2022-12-26-12-38-11-950,1.1307789064370724,-140.8642799782965,0.9108397501191661,0.0151,-2.5805,0.0273,0.006514809470648203,-0.041511917303733124,3.1266537101061016
2022-12-26-12-38-12-000,1.1314588287795928,-140.9937461974012,0.9122368806736034,0.0247,-2.5847,0.0284,0.006180171733576799,-0.041550619124684766,3.126801787033793
2022-12-26-12-38-12-050,1.1328071708389018,-141.12268410341153,0.913534020634458,0.0282,-2.5794,0.0261,0.00600704088372537,-0.041931515940915653,3.1269165250137254
2022-12-26-12-38-12-100,1.1342385177804175,-141.25162312081767,0.9149311575754524,0.031,-2.5794,0.0328,0.005408313782156444,-0.042045774060023806,3.1270053750833693
2022-12-26-12-38-12-150,1.135977144089118,-141.38029465710815,0.9165282983871492,0.0345,-2.5759,0.0345,0.004647762335429898,-0.04246797149246255,3.127017040131051
2022-12-26-12-38-12-200,1.1374473411432788,-141.50914044170972,0.9178254318016457,0.0245,-2.574,0.0257,0.0036877277662616657,-0.042368675260727004,3.127016177536975
2022-12-26-12-38-12-250,1.1389219532974337,-141.63765657753618,0.9187225704396553,0.0233,-2.572,0.012,0.0031586380452102527,-0.042315734572498695,3.127080906144064
